"npcid"	"classId"	"desc_en"	"desc_powerbook"	"desc_kr"	"desc_id"	"note"	"impl"	"spriteId"	"lvl"	"hp"	"mp"	"ac"	"str"	"con"	"dex"	"wis"	"intel"	"mr"	"exp"	"alignment"	"big"	"weakAttr"	"ranged"	"is_taming"	"passispeed"	"atkspeed"	"atk_magic_speed"	"sub_magic_speed"	"undead"	"poison_atk"	"is_agro"	"is_agro_poly"	"is_agro_invis"	"family"	"agrofamily"	"agrogfxid1"	"agrogfxid2"	"is_picupitem"	"digestitem"	"is_bravespeed"	"hprinterval"	"hpr"	"mprinterval"	"mpr"	"is_teleport"	"randomlevel"	"randomhp"	"randommp"	"randomac"	"randomexp"	"randomAlign"	"damage_reduction"	"is_hard"	"is_bossmonster"	"can_turnundead"	"bowSpritetId"	"karma"	"transform_id"	"transform_gfxid"	"light_size"	"is_amount_fixed"	"is_change_head"	"spawnlist_door"	"count_map"	"cant_resurrect"	"isHide"
"60525"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60526"	"0"	"Giran Mercenary Squad"	""	"기란 용병대"	"$1242 $2928"	"bow"	"L1Guard"	"335"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60527"	"0"	"Giran Mercenary Squad"	""	"기란 용병대"	"$1242 $2928"	"window"	"L1Guard"	"148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60528"	"0"	"Long Sword"	""	"기란성 경비병"	"기란성 $240"	""	"L1Guard"	"335"	"70"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60529"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60530"	"0"	"Dwarf Guard"	""	"난쟁이 경비병"	"$1577"	""	"L1Guard"	"1997"	"70"	"2500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60531"	"0"	"Dwarf Guard"	""	"난쟁이 경비병"	"$1577"	""	"L1Guard"	"1997"	"70"	"2500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60532"	"0"	"Chisu Wisdom Lieutenant"	""	"치수휘수좌관"	""	""	"L1Guard"	"1839"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60533"	"0"	"Long Sword"	""	"아덴성 경비병"	"아덴성 $240"	""	"L1Guard"	"2650"	"70"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60534"	"0"	"Long Sword"	""	"아덴성 경비병"	"아덴성 $240"	""	"L1Guard"	"2649"	"70"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60535"	"0"	"Aden Castle Guard"	""	"아덴 근위병"	"$2129 $475"	""	"L1CastleGuard"	"2647"	"70"	"1500"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"960"	"1120"	"1120"	"1120"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60536"	"0"	"Aden Castle Guard"	""	"아덴 근위병"	"$2129 $475"	""	"L1CastleGuard"	"2648"	"70"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"480"	"1160"	"1160"	"1160"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60537"	"0"	"Aden Guard"	""	"아덴 경비병"	"$2129 $240"	""	"L1Guard"	"2289"	"70"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60538"	"0"	"Aden Guard"	""	"아덴 경비병"	"$2129 $240"	""	"L1Guard"	"2295"	"70"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"960"	"1000"	"1000"	"1000"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60539"	"0"	"Aden Mercenary Squad"	""	"아덴 용병대"	"$2129 $2928"	""	"L1Guard"	"2295"	"70"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"960"	"1120"	"1120"	"1120"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60540"	"0"	"Aden Mercenary Squad"	""	"아덴 용병대"	"$2129 $2928"	""	"L1Guard"	"2335"	"70"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"480"	"1160"	"1160"	"1160"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60541"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"335"	"65"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60542"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"148"	"65"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60543"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"335"	"65"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60544"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"148"	"65"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60545"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"335"	"65"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60546"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"148"	"65"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60547"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"335"	"65"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60548"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"148"	"65"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60549"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60550"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60551"	"0"	"Windawood Castle Guard"	""	"윈다우드성 근위병"	"$951 $240"	""	"L1CastleGuard"	"335"	"70"	"1500"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60552"	"0"	"Castle Guard"	""	"윈다우드성 근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60553"	"0"	"Windawood Mercenary Squad"	""	"윈다우드성 용병단"	"$2933 $2928"	""	"L1Guard"	"335"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60554"	"0"	"Windawood Mercenary Squad"	""	"윈다우드성 용병단"	"$2933 $2928"	""	"L1Guard"	"148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60555"	"0"	"Black Knight Guard"	""	"흑기사 근위병"	""	""	"L1CastleGuard"	"4003"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60556"	"0"	"Guard"	""	"가이드"	"$240"	""	"L1Guard"	"335"	"65"	"1500"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60557"	"0"	"Guard"	""	"가이드"	"$240"	""	"L1Guard"	"148"	"65"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60558"	"0"	"Gerard Mercenary Squad"	""	"게라드 용병대"	"$914 $2928"	"bow"	"L1Guard"	"3447"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60559"	"0"	"Gerard Mercenary Squad"	""	"게라드 용병대"	"$914 $2928"	"window"	"L1Guard"	"148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60560"	"0"	"Orc Guard"	""	"오크 근위병"	"$607"	""	"L1CastleGuard"	"824"	"65"	"2000"	"0"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"640"	"1040"	"1040"	"1040"	"NONE"	"NONE"	"true"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60561"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60562"	"0"	"Castle Guard"	""	"근위병"	"$475"	""	"L1CastleGuard"	"148"	"65"	"2000"	"300"	"0"	"80"	"126"	"80"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"2"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60563"	"0"	"Heine Guard"	""	"하이네 경비병"	"$1513 $240"	""	"L1Guard"	"1659"	"85"	"3000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"1"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60564"	"0"	"Sin Warrior"	""	"신관전사"	""	""	"L1Guard"	"1659"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60565"	"0"	"My Hem-je-goosil Reporting Device"	""	"제 함취구실청시기"	""	""	"L1Merchant"	"1659"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60567"	"0"	"Guard"	""	"경비병"	"$240"	""	"L1Guard"	"2976"	"75"	"2000"	"300"	"0"	"126"	"126"	"126"	"126"	"126"	"0"	"0"	"0"	"true"	"NONE"	"10"	"false"	"480"	"840"	"840"	"840"	"NONE"	"NONE"	"false"	"false"	"false"	"guard"	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"66"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60875"	"0"	"Black Knight Scribe"	""	"흑기사단 서기"	"$27523"	"Black Knight Outpost"	"L1Merchant"	"949"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"60876"	"0"	"Orc Elder"	""	"오크 장로"	"$2431"	""	"L1Merchant"	"782"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"14"	"false"	"false"	"0"	"0"	"false"	"false"
"61010"	"0"	"Elven Strike"	""	"엘븐 스트라이크"	""	"Elven Strike Effect"	"L1Effect"	"19580"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"NONE"	"0"	"false"	"0"	"0"	"0"	"0"	"NONE"	"NONE"	"false"	"false"	"false"	""	"0"	"-1"	"-1"	"false"	"0"	"false"	"0"	"0"	"0"	"0"	"false"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"false"	"false"	"false"	"0"	"0"	"-1"	"0"	"0"	"false"	"false"	"0"	"0"	"false"	"false"
