"id"	"name"	"count"	"npc_templateid"	"group_id"	"locx"	"locy"	"randomx"	"randomy"	"locx1"	"locy1"	"locx2"	"locy2"	"heading"	"min_respawn_delay"	"max_respawn_delay"	"mapid"	"respawn_screen"	"movement_distance"	"rest"	"near_spawn"
"100023"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"105"	"1"	"0"	"0"	"0"
"100024"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"105"	"1"	"0"	"0"	"0"
"100025"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"106"	"1"	"0"	"0"	"0"
"100026"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"106"	"1"	"0"	"0"	"0"
"100027"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"106"	"1"	"0"	"0"	"0"
"100028"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"106"	"1"	"0"	"0"	"0"
"100029"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"106"	"1"	"0"	"0"	"0"
"100030"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"107"	"1"	"0"	"0"	"0"
"100031"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"107"	"1"	"0"	"0"	"0"
"100032"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"107"	"1"	"0"	"0"	"0"
"100033"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"107"	"1"	"0"	"0"	"0"
"100034"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"107"	"1"	"0"	"0"	"0"
"100035"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"108"	"1"	"0"	"0"	"0"
"100036"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"108"	"1"	"0"	"0"	"0"
"100037"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"108"	"1"	"0"	"0"	"0"
"100038"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"108"	"1"	"0"	"0"	"0"
"100039"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"108"	"1"	"0"	"0"	"0"
"100040"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"109"	"1"	"0"	"0"	"0"
"100041"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"109"	"1"	"0"	"0"	"0"
"100042"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"109"	"1"	"0"	"0"	"0"
"100043"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"109"	"1"	"0"	"0"	"0"
"100044"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"109"	"1"	"0"	"0"	"0"
"100045"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"110"	"1"	"0"	"0"	"0"
"100046"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"110"	"1"	"0"	"0"	"0"
"100047"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"110"	"1"	"0"	"0"	"0"
"100048"	"Bead (Potions)"	"2"	"101020"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"110"	"1"	"0"	"0"	"0"
"100049"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"110"	"1"	"0"	"0"	"0"
"103901"	"Dark Bugbear"	"15"	"76018"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"0"	"60"	"120"	"812"	"1"	"0"	"0"	"0"
"104011"	"Dark Bugbear"	"15"	"76018"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"0"	"60"	"120"	"813"	"1"	"0"	"0"	"0"
"104081"	"Dark Bugbear"	"8"	"76018"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"5"	"60"	"120"	"811"	"1"	"0"	"0"	"0"
"110379"	"Dark Ghoul"	"11"	"7000056"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"2"	"60"	"120"	"811"	"1"	"0"	"0"	"0"
"110380"	"Slime"	"10"	"45060"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"0"	"60"	"120"	"811"	"1"	"0"	"0"	"0"
"110382"	"Dark Giant Spider"	"10"	"7000060"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"2"	"60"	"120"	"812"	"1"	"0"	"0"	"0"
"110384"	"Evil Dread Spider"	"10"	"7311125"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"0"	"60"	"120"	"812"	"1"	"0"	"0"	"0"
"110388"	"Dark Ghoul"	"15"	"7000056"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"2"	"60"	"120"	"812"	"1"	"0"	"0"	"0"
"110394"	"Dark Giant Spider"	"5"	"7000060"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"4"	"60"	"120"	"813"	"1"	"0"	"0"	"0"
"110396"	"Dark Dread Spider"	"5"	"7000063"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"0"	"60"	"120"	"813"	"1"	"0"	"0"	"0"
"110399"	"Dark Ghoul"	"10"	"7000056"	"0"	"32767"	"32767"	"0"	"0"	"32704"	"32704"	"32831"	"32831"	"6"	"60"	"120"	"813"	"1"	"0"	"0"	"0"
"111110"	"Troglodyte"	"2"	"45921"	"0"	"33515"	"33269"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111111"	"Troglodyte"	"2"	"45921"	"0"	"33473"	"33261"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111112"	"Troglodyte"	"1"	"45921"	"0"	"33444"	"33253"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111113"	"Troglodyte"	"2"	"45921"	"0"	"33366"	"33241"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111114"	"Troglodyte"	"1"	"45921"	"0"	"33349"	"33283"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111115"	"Troglodyte"	"2"	"45921"	"0"	"33372"	"33358"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111116"	"Troglodyte"	"1"	"45921"	"0"	"33411"	"33400"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111117"	"Troglodyte"	"1"	"45921"	"0"	"33432"	"33437"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111118"	"Troglodyte"	"2"	"45921"	"0"	"33409"	"33446"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111119"	"Troglodyte"	"1"	"45921"	"0"	"33377"	"33468"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"111210"	"Troglodyte"	"1"	"45921"	"0"	"33448"	"33443"	"30"	"30"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"0"	"0"	"0"
"150006"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12852"	"1"	"0"	"0"	"0"
"150007"	"Bead (Potions)"	"2"	"101020"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12852"	"1"	"0"	"0"	"0"
"150008"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12852"	"1"	"0"	"0"	"0"
"150009"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12852"	"1"	"0"	"0"	"0"
"150010"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12852"	"1"	"0"	"0"	"0"
"150011"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12853"	"1"	"0"	"0"	"0"
"150012"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12853"	"1"	"0"	"0"	"0"
"150013"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12853"	"1"	"0"	"0"	"0"
"150014"	"Bead (Potions)"	"2"	"101020"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12853"	"1"	"0"	"0"	"0"
"150015"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12853"	"1"	"0"	"0"	"0"
"150016"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12854"	"1"	"0"	"0"	"0"
"150017"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12854"	"1"	"0"	"0"	"0"
"150018"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12854"	"1"	"0"	"0"	"0"
"150019"	"Bead (Potions)"	"2"	"101020"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12854"	"1"	"0"	"0"	"0"
"150020"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32798"	"32798"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12854"	"1"	"0"	"0"	"0"
"150021"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12855"	"1"	"0"	"0"	"0"
"150022"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12855"	"1"	"0"	"0"	"0"
"150023"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12855"	"1"	"0"	"0"	"0"
"150024"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12855"	"1"	"0"	"0"	"0"
"150025"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12855"	"1"	"0"	"0"	"0"
"150027"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"12856"	"1"	"0"	"0"	"0"
"150028"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"12856"	"1"	"0"	"0"	"0"
"150029"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"12856"	"1"	"0"	"0"	"0"
"150030"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"12856"	"1"	"0"	"0"	"0"
"150031"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32785"	"32767"	"32959"	"0"	"480"	"600"	"12856"	"1"	"0"	"0"	"0"
"150032"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"12857"	"1"	"0"	"0"	"0"
"150033"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"12857"	"1"	"0"	"0"	"0"
"150034"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"12857"	"1"	"0"	"0"	"0"
"150035"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"12857"	"1"	"0"	"0"	"0"
"150036"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32593"	"32785"	"32750"	"32942"	"0"	"480"	"600"	"12857"	"1"	"0"	"0"	"0"
"150037"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12858"	"1"	"0"	"0"	"0"
"150038"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12858"	"1"	"0"	"0"	"0"
"150039"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12858"	"1"	"0"	"0"	"0"
"150040"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12858"	"1"	"0"	"0"	"0"
"150041"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12858"	"1"	"0"	"0"	"0"
"150042"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12859"	"1"	"0"	"0"	"0"
"150043"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12859"	"1"	"0"	"0"	"0"
"150044"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12859"	"1"	"0"	"0"	"0"
"150045"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12859"	"1"	"0"	"0"	"0"
"150046"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12859"	"1"	"0"	"0"	"0"
"150047"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12860"	"1"	"0"	"0"	"0"
"150048"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12860"	"1"	"0"	"0"	"0"
"150049"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12860"	"1"	"0"	"0"	"0"
"150050"	"Bead (Potions)"	"2"	"101020"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12860"	"1"	"0"	"0"	"0"
"150051"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32670"	"32861"	"0"	"0"	"32576"	"32768"	"32767"	"32959"	"0"	"480"	"600"	"12860"	"1"	"0"	"0"	"0"
"150052"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12861"	"1"	"0"	"0"	"0"
"150053"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12861"	"1"	"0"	"0"	"0"
"150054"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12861"	"1"	"0"	"0"	"0"
"150055"	"Bead (Potions)"	"2"	"101020"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12861"	"1"	"0"	"0"	"0"
"150056"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32800"	"32799"	"0"	"0"	"32704"	"32704"	"32895"	"32895"	"0"	"480"	"600"	"12861"	"1"	"0"	"0"	"0"
"150057"	"Bead (HP Recovery)"	"2"	"101017"	"0"	"32703"	"32895"	"0"	"0"	"32576"	"32768"	"32831"	"33023"	"0"	"480"	"600"	"12862"	"1"	"0"	"0"	"0"
"150058"	"Bead (MP Recovery)"	"2"	"101018"	"0"	"32703"	"32895"	"0"	"0"	"32576"	"32768"	"32831"	"33023"	"0"	"480"	"600"	"12862"	"1"	"0"	"0"	"0"
"150059"	"Bead (Bless Weapon)"	"2"	"101019"	"0"	"32703"	"32895"	"0"	"0"	"32576"	"32768"	"32831"	"33023"	"0"	"480"	"600"	"12862"	"1"	"0"	"0"	"0"
"150060"	"Bead (Potions)"	"2"	"101020"	"0"	"32703"	"32895"	"0"	"0"	"32576"	"32768"	"32831"	"33023"	"0"	"480"	"600"	"12862"	"1"	"0"	"0"	"0"
"150061"	"Bead (Advanced Spirit)"	"2"	"101021"	"0"	"32703"	"32895"	"0"	"0"	"32576"	"32768"	"32831"	"33023"	"0"	"480"	"600"	"12862"	"1"	"0"	"0"	"0"
"155001"	"Bob"	"1"	"100464"	"112"	"32754"	"32456"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"30"	"0"	"0"
"155002"	"Ruka"	"1"	"100463"	"113"	"32752"	"32440"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"60"	"120"	"4"	"0"	"30"	"0"	"0"
"202646"	"Bats"	"13"	"203028"	"0"	"32761"	"32824"	"0"	"0"	"32732"	"32791"	"32791"	"32858"	"0"	"30"	"60"	"12146"	"1"	"0"	"0"	"0"
"202648"	"Muryan"	"13"	"203029"	"0"	"32761"	"32824"	"0"	"0"	"32732"	"32791"	"32791"	"32858"	"0"	"30"	"60"	"12146"	"1"	"0"	"0"	"0"
"202650"	"Dillo"	"13"	"203026"	"0"	"32761"	"32824"	"0"	"0"	"32732"	"32791"	"32791"	"32858"	"0"	"30"	"60"	"12146"	"1"	"0"	"0"	"0"
"202657"	"Skeleton Archer"	"30"	"203035"	"0"	"32735"	"33042"	"0"	"0"	"32662"	"32955"	"32809"	"33129"	"0"	"15"	"30"	"12147"	"1"	"0"	"0"	"0"
"202666"	"Deep Flower"	"5"	"203040"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202667"	"Plate Worm"	"5"	"203041"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202668"	"Blood Rain Knight"	"5"	"203042"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202669"	"Otyu"	"5"	"203043"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202670"	"Dark Forester"	"5"	"203044"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202671"	"Black Tiger"	"5"	"203045"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202672"	"Hell Bound"	"5"	"203046"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202673"	"Darkness Avenger"	"10"	"203047"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202674"	"Tyupon"	"5"	"203049"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202675"	"Hell Creature"	"5"	"203050"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202676"	"Crimson Drake"	"5"	"203051"	"0"	"33335"	"33003"	"100"	"100"	"33161"	"32979"	"33428"	"33014"	"0"	"60"	"120"	"4"	"0"	"50"	"0"	"0"
"202680"	"Zombie"	"30"	"203039"	"0"	"32735"	"33042"	"0"	"0"	"32662"	"32955"	"32809"	"33129"	"0"	"15"	"30"	"12147"	"1"	"0"	"0"	"0"
"202681"	"Ghost"	"30"	"203038"	"0"	"32735"	"33042"	"0"	"0"	"32662"	"32955"	"32809"	"33129"	"0"	"15"	"30"	"12147"	"1"	"0"	"0"	"0"
"203034"	"Skeleton Soldier"	"30"	"203034"	"0"	"32735"	"33042"	"0"	"0"	"32662"	"32955"	"32809"	"33129"	"0"	"15"	"30"	"12147"	"1"	"0"	"0"	"0"
"203090"	"Black Knight Scout"	"30"	"203060"	"0"	"32829"	"32957"	"0"	"0"	"32798"	"32925"	"32860"	"32989"	"0"	"30"	"60"	"8"	"1"	"0"	"0"	"0"
"203091"	"Slime"	"10"	"45060"	"0"	"32829"	"32957"	"0"	"0"	"32798"	"32925"	"32860"	"32989"	"0"	"30"	"60"	"8"	"1"	"0"	"0"	"0"
"320800"	"Dwarf Shaman"	"10"	"5029"	"0"	"32552"	"32869"	"0"	"0"	"32514"	"32832"	"32583"	"32900"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320801"	"Dwarf Swordsman"	"15"	"5032"	"0"	"32552"	"32869"	"0"	"0"	"32514"	"32832"	"32583"	"32900"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320802"	"Dwarf Pikeman"	"10"	"5033"	"0"	"32552"	"32869"	"0"	"0"	"32514"	"32832"	"32583"	"32900"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320803"	"Dwarf Archer"	"10"	"5051"	"0"	"32552"	"32869"	"0"	"0"	"32514"	"32832"	"32583"	"32900"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320804"	"Orc Fighter"	"10"	"5034"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320805"	"Orc Archer"	"10"	"5035"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320806"	"Orc Wizard"	"10"	"5036"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320807"	"Orc Pikeman"	"10"	"5037"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320808"	"Orc"	"10"	"5038"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320809"	"Orc Zombie"	"10"	"45109"	"0"	"32376"	"32926"	"0"	"0"	"32323"	"32871"	"32471"	"32968"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320810"	"Arachnevil Elder"	"20"	"5043"	"0"	"32484"	"33062"	"0"	"0"	"32419"	"32995"	"32555"	"33080"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
"320811"	"Arachnevil"	"20"	"5042"	"0"	"32484"	"33062"	"0"	"0"	"32419"	"32995"	"32555"	"33080"	"0"	"30"	"60"	"9"	"1"	"0"	"0"	"0"
