"mobId"	"mobname_kr"	"mobname_en"	"moblevel"	"itemId"	"itemname_kr"	"itemname_en"	"min"	"max"	"chance"	"Enchant"
"203048"	"어둠의 군주"	"Dark Lord"	"0"	"43023"	"흑정령의 수정 (블라인드 하이딩: 어쌔신)"	"\aEDark Spirit Crystal (Blind Hiding: Assassin)"	"1"	"1"	"100"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"0"	"43300"	"용맹의 메달"	"Medal of Valor"	"2"	"10"	"100000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"140087"	"갑옷 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"1000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"210018"	"기억의 수정(일루션 아바타)"	"Memory Crystal (Illusion[Avatar])"	"1"	"1"	"5000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"210031"	"용기사의 서판(썬더 그랩)"	"Dragon Tablet (Thunder Grab)"	"1"	"1"	"5000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"222309"	"지식의부츠"	"Intelligence Boots"	"1"	"1"	"1000"	"0"
"203048"	"어둠의 군주"	"Dark Lord"	"52"	"3000028"	"할파스의 집념"	"Halpas Obession"	"14"	"24"	"100000"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"4000"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"40308"	"아데나"	"Adena"	"447"	"1517"	"100000"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"40967"	"성지의 유물"	"Holy Relic"	"1"	"1"	"2000"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"240074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"203049"	"튜폰"	"Tyupon"	"52"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"20182"	"장갑"	"Gloves"	"1"	"1"	"5000"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"500"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"40308"	"아데나"	"Adena"	"447"	"1517"	"100000"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"40524"	"검은혈흔"	"Black Blood Stone"	"1"	"1"	"1500"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"40675"	"어둠의광석"	"Mineral of Darkness"	"1"	"5"	"5000"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"210018"	"기억의 수정(일루션 아바타)"	"Memory Crystal (Illusion[Avatar])"	"1"	"1"	"600"	"0"
"203050"	"헬크리처"	"Hell Creature"	"72"	"3000028"	"할파스 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"203051"	"크림슨 드레이크"	"Crimson Drake"	"72"	"20154"	"판금 갑옷"	"Plate Mail"	"1"	"1"	"2000"	"0"
"203051"	"크림슨 드레이크"	"Crimson Drake"	"72"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"203051"	"크림슨 드레이크"	"Crimson Drake"	"72"	"40013"	"속도 향상 물약"	"Haste Potion"	"1"	"2"	"4500"	"0"
"203051"	"크림슨 드레이크"	"Crimson Drake"	"72"	"40308"	"아데나"	"Adena"	"447"	"1517"	"100000"	"0"
"203051"	"크림슨 드레이크"	"Crimson Drake"	"72"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40010"	""	"Lesser Healing Potion"	"1"	"1"	"20000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40013"	""	"Potion of Mana"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40016"	""	"Potion of Wisdom"	"1"	"1"	"25000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40031"	""	"Devil's Blood"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40068"	""	"Elven Wafer"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40079"	""	"Potion of Bravery"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40088"	""	"Scroll of Polymorph"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40100"	""	"Scroll of Teleport"	"1"	"1"	"20000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40126"	""	"Scroll of Idenitfy"	"1"	"1"	"30000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"40308"	""	"Adena"	"75"	"125"	"600000"	"0"
"203060"	"흑기사단 정찰별"	"Black Knight Scout"	"0"	"210036"	""	"Yggdra Fruit"	"1"	"1"	"30000"	"0"
"245983"	"땅의정령 수호자"	"Guardian of Earth Spirit"	"0"	"20208"	"신관의 부츠"	"Boots of New King"	"1"	"1"	"200"	"0"
"245983"	"땅의정령 수호자"	"Guardian of Earth Spirit"	"0"	"30133"	"부서진 지진의 반지"	"Chipped Earth Ring"	"1"	"1"	"20"	"0"
"245983"	"땅의정령 수호자"	"Guardian of Earth Spirit"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"245983"	"땅의정령 수호자"	"Guardian of Earth Spirit"	"0"	"40969"	"영혼의 결정체"	"Soul Crystal"	"64"	"94"	"50000"	"0"
"245983"	"땅의정령 수호자"	"Guardian of Earth Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"2000"	"0"
"245984"	"물의정령 수호자"	"Guardian of Water Spirit"	"0"	"20208"	"신관의 부츠"	"Boots of New King"	"1"	"1"	"200"	"0"
"245984"	"물의정령 수호자"	"Guardian of Water Spirit"	"0"	"30133"	"부서진 지진의 반지"	"Chipped Earth Ring"	"1"	"1"	"20"	"0"
"245984"	"물의정령 수호자"	"Guardian of Water Spirit"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"245984"	"물의정령 수호자"	"Guardian of Water Spirit"	"0"	"40969"	"영혼의 결정체"	"Soul Crystal"	"64"	"94"	"50000"	"0"
"245984"	"물의정령 수호자"	"Guardian of Water Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"2000"	"0"
"245985"	"바람정령 수호자"	"Guardian of Wind Spirit"	"0"	"20208"	"신관의 부츠"	"Boots of New King"	"1"	"1"	"200"	"0"
"245985"	"바람정령 수호자"	"Guardian of Wind Spirit"	"0"	"30133"	"부서진 지진의 반지"	"Chipped Earth Ring"	"1"	"1"	"20"	"0"
"245985"	"바람정령 수호자"	"Guardian of Wind Spirit"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"245985"	"바람정령 수호자"	"Guardian of Wind Spirit"	"0"	"40969"	"영혼의 결정체"	"Soul Crystal"	"64"	"94"	"50000"	"0"
"245985"	"바람정령 수호자"	"Guardian of Wind Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"2000"	"0"
"245986"	"불의정령 수호자"	"Guardian of Fire Spirit"	"0"	"20208"	"신관의 부츠"	"Boots of New King"	"1"	"1"	"200"	"0"
"245986"	"불의정령 수호자"	"Guardian of Fire Spirit"	"0"	"30133"	"부서진 지진의 반지"	"Chipped Earth Ring"	"1"	"1"	"20"	"0"
"245986"	"불의정령 수호자"	"Guardian of Fire Spirit"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"245986"	"불의정령 수호자"	"Guardian of Fire Spirit"	"0"	"40969"	"영혼의 결정체"	"Soul Crystal"	"64"	"94"	"50000"	"0"
"245986"	"불의정령 수호자"	"Guardian of Fire Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"2000"	"0"
"245987"	"어둠정령 수호자"	"Guardian of Darkness Spirit"	"0"	"20208"	"신관의 부츠"	"Boots of New King"	"1"	"1"	"200"	"0"
"245987"	"어둠정령 수호자"	"Guardian of Darkness Spirit"	"0"	"30133"	"부서진 지진의 반지"	"Chipped Earth Ring"	"1"	"1"	"20"	"0"
"245987"	"어둠정령 수호자"	"Guardian of Darkness Spirit"	"0"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"1000"	"0"
"245987"	"어둠정령 수호자"	"Guardian of Darkness Spirit"	"0"	"40969"	"영혼의 결정체"	"Soul Crystal"	"64"	"94"	"50000"	"0"
"245987"	"어둠정령 수호자"	"Guardian of Darkness Spirit"	"0"	"410061"	"마물의 기운"	"Evil Vitality"	"1"	"1"	"2000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40015"	"마나 회복 물약"	"Mana Potion"	"1"	"1"	"500"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40016"	"지혜의 물약"	"Wisdom Potion"	"1"	"1"	"500"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"6000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"2000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40088"	"변신 주문서"	"Polymorph Scroll"	"1"	"1"	"10000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40210"	"마법서 (라이트닝 스톰)"	"Spellbook (Lighting Storm)"	"1"	"1"	"3000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40214"	"마법서 (매스 텔레포트)"	"Spellbook (Mass Teleport)"	"1"	"1"	"2000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"40308"	"아데나"	"Adena"	"80"	"110"	"100000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"41151"	"정령의 수정(아쿠아 프로텍트)"	"Spirit Crystal (Aqua Protect)"	"1"	"1"	"5000"	"0"
"350131"	"얼음의 여왕 시녀(변신전)"	"Maid of the Ice Queen"	"55"	"210033"	"용기사의 서판(프리징 브레스)"	"Dragon Tablet (Eye of Dragon)"	"1"	"1"	"1000"	"0"
"400000"	"테베 만드라고라"	"Mandragora"	"23"	"210029"	"용기사의 서판(각성[파푸리온])"	"Dragon Tablet (Awakening:Fafurion)"	"1"	"1"	"1000"	"0"
"400000"	"테베 만드라고라"	"Mandragora"	"23"	"210074"	"하급 오시리스의 보물상자 조각(상)"	"Osiris Chest Top Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400000"	"테베 만드라고라"	"Mandragora"	"23"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400001"	"테베 만드라고라"	"Mandragora"	"26"	"210073"	"하급오시리스의 보물상자조각(하)"	"Osiris Chest Bottom Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400001"	"테베 만드라고라"	"Mandragora"	"26"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400002"	"테베 갑충석"	"Scarab"	"29"	"210074"	"하급 오시리스의 보물상자 조각(상)"	"Osiris Chest Top Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400002"	"테베 갑충석"	"Scarab"	"29"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400003"	"테베 갑충석"	"Scarab"	"32"	"210073"	"하급오시리스의 보물상자조각(하)"	"Osiris Chest Bottom Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400003"	"테베 갑충석"	"Scarab"	"32"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400004"	"테베 칼비스"	"Kalbis"	"35"	"210024"	"용기사의 서판(각성[안타라스])"	"Dragon Tablet (Awakening:Antharas)"	"1"	"1"	"1000"	"0"
"400004"	"테베 칼비스"	"Kalbis"	"35"	"210074"	"하급 오시리스의 보물상자 조각(상)"	"Osiris Chest Top Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400004"	"테베 칼비스"	"Kalbis"	"35"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400005"	"테베 칼비스"	"Kalbis"	"39"	"210024"	"용기사의 서판(각성[안타라스])"	"Dragon Tablet (Awakening:Antharas)"	"1"	"1"	"1000"	"0"
"400005"	"테베 칼비스"	"Kalbis"	"39"	"210073"	"하급오시리스의 보물상자조각(하)"	"Osiris Chest Bottom Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400005"	"테베 칼비스"	"Kalbis"	"39"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400006"	"테베 오벨리스크"	"Obelisk"	"41"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"1000"	"0"
"400006"	"테베 오벨리스크"	"Obelisk"	"41"	"210074"	"하급 오시리스의 보물상자 조각(상)"	"Osiris Chest Top Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400006"	"테베 오벨리스크"	"Obelisk"	"41"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400007"	"테베 오벨리스크"	"Obelisk"	"44"	"40304"	"마프르의 유산"	"Relic of Maphr"	"1"	"1"	"1000"	"0"
"400007"	"테베 오벨리스크"	"Obelisk"	"44"	"210009"	"기억의 수정(큐브:퀘이크)"	"Memory Crystal (Cube[Golem])"	"1"	"1"	"1000"	"0"
"400007"	"테베 오벨리스크"	"Obelisk"	"44"	"210073"	"하급오시리스의 보물상자조각(하)"	"Osiris Chest Bottom Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400007"	"테베 오벨리스크"	"Obelisk"	"44"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400008"	"테베 스핑크스"	"Sphinx"	"47"	"210028"	"용기사의 서판(쇼크 스킨)"	"Dragon Tablet (Magma Arrow)"	"1"	"1"	"1000"	"0"
"400008"	"테베 스핑크스"	"Sphinx"	"47"	"210074"	"하급 오시리스의 보물상자 조각(상)"	"Osiris Chest Top Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400008"	"테베 스핑크스"	"Sphinx"	"47"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400009"	"테베 스핑크스"	"Sphinx"	"50"	"210028"	"용기사의 서판(쇼크 스킨)"	"Dragon Tablet (Magma Arrow)"	"1"	"1"	"3000"	"0"
"400009"	"테베 스핑크스"	"Sphinx"	"50"	"210073"	"하급오시리스의 보물상자조각(하)"	"Osiris Chest Bottom Low-Grade Closed"	"1"	"1"	"1500"	"0"
"400009"	"테베 스핑크스"	"Sphinx"	"50"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400010"	"태베 니 호스"	"Horus Falcon"	"50"	"210078"	"상급 오시리스의 보물상자 조각(상)"	"Osiris Chest High-Grade Top"	"1"	"1"	"1500"	"0"
"400010"	"태베 니 호스"	"Horus Falcon"	"50"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400011"	"태베 니 호스"	"Horus Falcon"	"52"	"210077"	"상급 오시리스의 보물상자 조각(하)"	"Osiris Chest High-Grade Bottom"	"1"	"1"	"1500"	"0"
"400011"	"태베 니 호스"	"Horus Falcon"	"52"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400012"	"테베 니 아누스"	"Thebes Guardian"	"54"	"210078"	"상급 오시리스의 보물상자 조각(상)"	"Osiris Chest High-Grade Top"	"1"	"1"	"1500"	"0"
"400012"	"테베 니 아누스"	"Thebes Guardian"	"54"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400013"	"테베 니 아누스"	"Thebes Guardian"	"56"	"210077"	"상급 오시리스의 보물상자 조각(하)"	"Osiris Chest High-Grade Bottom"	"1"	"1"	"1500"	"0"
"400013"	"테베 니 아누스"	"Thebes Guardian"	"56"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400014"	"테베 니 바스"	"Thebes Elder"	"58"	"210031"	"용기사의 서판(썬더 그랩)"	"Dragon Tablet (Thunder Grab)"	"1"	"1"	"1000"	"0"
"400014"	"테베 니 바스"	"Thebes Elder"	"58"	"210078"	"상급 오시리스의 보물상자 조각(상)"	"Osiris Chest High-Grade Top"	"1"	"1"	"1500"	"0"
"400014"	"테베 니 바스"	"Thebes Elder"	"58"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400015"	"테베 니 바스"	"Thebes Elder"	"60"	"210031"	"용기사의 서판(썬더 그랩)"	"Dragon Tablet (Thunder Grab)"	"1"	"1"	"1000"	"0"
"400015"	"테베 니 바스"	"Thebes Elder"	"60"	"210077"	"상급 오시리스의 보물상자 조각(하)"	"Osiris Chest High-Grade Bottom"	"1"	"1"	"1500"	"0"
"400015"	"테베 니 바스"	"Thebes Elder"	"60"	"210081"	"시간의 균열 파편"	"Fragment of Time"	"1"	"3"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20254"	"매력의 목걸이"	"Amulet of Charisma"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20256"	"민첩의 목걸이"	"Amulet of Dexterity"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20266"	"지식의 목걸이"	"Amulet of Intelligence"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20267"	"지혜의 목걸이"	"Amulet of Wisdom"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20268"	"체력의 목걸이"	"Amulet of Constitution"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20280"	"멸마의 반지"	"Ring of Immunity to Magic"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20281"	"변신 조종 반지"	"Ring of Polymorph Control"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20284"	"소환 조종 반지"	"Ring of Summon Control"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"500"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"20303"	"항마의 반지"	"Ring of Magic Resistance"	"1"	"1"	"30000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"22007"	"테베 오시리스의 벨트"	"Belt of Thebes Osiris"	"1"	"1"	"1000000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"22009"	"테베 아누비스의 반지"	"Ring of Spirit"	"1"	"1"	"1000000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"100000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"20000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"10000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"210079"	"잠긴 상급 오시리스의 보물상자"	"Osiris Chest High-Grade Locked"	"2"	"3"	"1000000"	"0"
"400016"	"테베 아누비스"	"Thebes Anubis"	"70"	"210082"	"균열의 핵"	"Cracked Nucleus"	"2"	"3"	"1000000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20254"	"매력의 목걸이"	"Amulet of Charisma"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20256"	"민첩의 목걸이"	"Amulet of Dexterity"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20264"	"완력의 목걸이"	"Amulet of Strength"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20266"	"지식의 목걸이"	"Amulet of Intelligence"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20267"	"지혜의 목걸이"	"Amulet of Wisdom"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20268"	"체력의 목걸이"	"Amulet of Constitution"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20280"	"멸마의 반지"	"Ring of Immunity to Magic"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20281"	"변신 조종 반지"	"Ring of Polymorph Control"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20284"	"소환 조종 반지"	"Ring of Summon Control"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20288"	"순간이동 조종 반지"	"Ring of Teleport Control"	"1"	"1"	"500"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"20303"	"항마의 반지"	"Ring of Magic Resistance"	"1"	"1"	"30000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"22007"	"테베 오시리스의 벨트"	"Belt of Thebes Osiris"	"1"	"1"	"1000000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"22008"	"테베 호루스의 반지"	"Ring of Demon King"	"1"	"1"	"1000000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"40308"	"아데나"	"Adena"	"2467"	"6427"	"100000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"140074"	"갑옷 마법 주문서"	"Armor Enchant Scroll"	"1"	"1"	"20000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"140087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"10000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"210079"	"잠긴 상급 오시리스의 보물상자"	"Osiris Chest High-Grade Locked"	"2"	"3"	"1000000"	"0"
"400017"	"테베 호루스"	"Thebes Horus"	"70"	"210082"	"균열의 핵"	"Cracked Nucleus"	"2"	"3"	"1000000"	"0"
"450791"	"놀"	"Gnoll"	"83"	"146"	"모닝 스타"	"Morning Star"	"1"	"1"	"1500"	"0"
"450791"	"놀"	"Gnoll"	"83"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"450791"	"놀"	"Gnoll"	"83"	"40304"	"마프르 유산"	"Relic of Maphr"	"1"	"1"	"5000"	"0"
"450791"	"놀"	"Gnoll"	"83"	"40308"	"아데나"	"Adena"	"274"	"697"	"100000"	"0"
"450791"	"놀"	"Gnoll"	"83"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"450792"	"독침 킬러비"	"Stinger Killer Bee"	"83"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"450792"	"독침 킬러비"	"Stinger Killer Bee"	"83"	"40261"	"정령의 수정 (이글 아이)"	"Spirit Crystal (Eagle Eye)"	"1"	"1"	"800"	"0"
"450792"	"독침 킬러비"	"Stinger Killer Bee"	"83"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"5000"	"0"
"450792"	"독침 킬러비"	"Stinger Killer Bee"	"83"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1600"	"0"
"450793"	"하피"	"Harpy"	"83"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"450793"	"하피"	"Harpy"	"83"	"40197"	"마법서(홀리 워크)"	"Spellbook (Holy Walk)"	"1"	"1"	"1000"	"0"
"450793"	"하피"	"Harpy"	"83"	"40308"	"아데나"	"Adena"	"443"	"840"	"100000"	"0"
"450793"	"하피"	"Harpy"	"83"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1900"	"0"
"450794"	"페르페르"	"Per Person"	"0"	"131"	"힘의 지팡이"	"Staff of Strength"	"1"	"1"	"300"	"0"
"450794"	"페르페르"	"Per Person"	"83"	"20189"	"풍령의 장갑"	"Gloves of Wind Spirit"	"1"	"1"	"800"	"0"
"450794"	"페르페르"	"Per Person"	"83"	"30134"	"부서진 풍령의 반지"	"Chipped Wind Ring"	"1"	"1"	"20"	"0"
"450794"	"페르페르"	"Per Person"	"83"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"450794"	"페르페르"	"Per Person"	"83"	"40308"	"아데나"	"Adena"	"443"	"840"	"100000"	"0"
"450794"	"페르페르"	"Per Person"	"83"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"20189"	"풍령의 장갑"	"Gloves of Wind Spirit"	"1"	"1"	"800"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"30134"	"부서진 풍령의 반지"	"Chipped Wind Ring"	"1"	"1"	"20"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"31096"	"환생의 보석"	"Jewel of Reincarnation"	"1"	"1"	"200"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"40087"	"무기 마법 주문서"	"Scroll of Enchant Weapon"	"1"	"1"	"500"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"40262"	"정령의 수정 (아이 오브 스톰)"	"Spirit Crystal (Storm Eye)"	"1"	"1"	"800"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"40307"	"사이하의 유산"	"Relic of Sayha"	"1"	"1"	"5000"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"40308"	"아데나"	"Adena"	"443"	"840"	"100000"	"0"
"450795"	"펠리커"	"Ferricol"	"83"	"3000028"	"할파스의 집념"	"Halpas Obession"	"1"	"1"	"1800"	"0"
"450796"	"풍룡의 수호자"	"Wind Dragon Guardian"	"84"	"20156"	"풍룡 비늘 갑옷"	"White Dragon Armor"	"1"	"1"	"100"	"0"
"450796"	"풍룡의 수호자"	"Wind Dragon Guardian"	"84"	"20189"	"풍령의 장갑"	"Gloves of Wind Spirit"	"1"	"1"	"5000"	"0"
"450796"	"풍룡의 수호자"	"Wind Dragon Guardian"	"84"	"20271"	"빛나는 사이하의 목걸이"	"Amulet of Glowing Saiha"	"1"	"1"	"50"	"0"
"450796"	"풍룡의 수호자"	"Wind Dragon Guardian"	"84"	"30134"	"부서진 폭풍의 반지"	"Chipped Wind Ring"	"1"	"1"	"2000"	"0"
